neg,neu,pos,compound,title,label,timestamp
0,0.769,0.231,0.6705,"They just came out with this amazing bracelet, we just need to ship it to Europe",1,2022-10-13
0,1,0,0,Market in Volatility-Ciovacco Capital,0,2022-10-13
0.419,0.581,0,-0.5574,Can we ban this regard already?,-1,2022-10-13
0,1,0,0,My Regards: This time is different,0,2022-10-13
0.374,0.626,0,-0.7488,It's a hunter's market!! Both bears and bulls get killed today!,-1,2022-10-13
0.213,0.787,0,-0.5859,2008 Canada Edition? Real estate agents caught on hidden camera facilitating mortgage fraud for a fee,-1,2022-10-13
0,0.783,0.217,0.1695,Never forget the legend amid CPI heat,0,2022-10-13
0,1,0,0,Why did DB rocket up at 10/13 market open when everything else dropped? CS almost the same?,0,2022-10-13
0,1,0,0,CPI hotter than expected at 8.2% vs forecasted 8.1%,0,2022-10-13
0,1,0,0,Don’t gamble kids!,0,2022-10-13
0,1,0,0,25th Hour (2002) - Event Trading OEX Contracts Scene. This is Wallstreetbets Waiting On CPI Results.,0,2022-10-13
0,1,0,0,redpill me on the market,0,2022-10-13
0,0.915,0.085,0.4199,Vix dropped sharply after +4% cpi announcement! In normal circumstances vix should be flying through the roof after a news like that. I’m thinking it’s sign of a reversal. What are your thoughts?,1,2022-10-13
0,1,0,0,Schrödinger's stock market,0,2022-10-13
0,1,0,0,Can Liz Truss outlast this lettuce?,0,2022-10-13
0,1,0,0,Car dealers are the next to fall,0,2022-10-13
0,1,0,0,Threw my last $20 in a SPX call,0,2022-10-13
0,0.377,0.623,0.5106,What a fun day,1,2022-10-13
0,1,0,0,401K time,0,2022-10-13
0,1,0,0,"SPY nation, let’s ride",0,2022-10-13
0.767,0.233,0,-0.765,NO STFU YOU DEVIL,-1,2022-10-13
0.187,0.813,0,-0.3182,"Lost 1k on calls this morning, deposited 300 and doubled down",-1,2022-10-13
0,1,0,0,The Markets are not concerning - Not For The Bears,0,2022-10-13
0,1,0,0,Any idea why my RH cash account would get this message? Trade 0dte 10-15 times a day and never seen this?,0,2022-10-13
0,1,0,0,Can’t trade options,0,2022-10-13
0,1,0,0,IM BACK,0,2022-10-13
0,1,0,0,It’s been long over due,0,2022-10-13
0,1,0,0,Inflation to the Moon🚀,0,2022-10-13
0.53,0.47,0,-0.7832,"We have it all wrong, it's not YOLO, it's YOYO!!",-1,2022-10-13
0,1,0,0,calls at the bottom yesterday + puts this AM,0,2022-10-13
0,1,0,0,FTC is hogging all Nancy’s action…,0,2022-10-13
0,1,0,0,Get that green out of here,0,2022-10-13
0,1,0,0,Who woulda thunk it???,0,2022-10-13
0.171,0.829,0,-0.4767,I found $12 in an old account and put all the Twitter small account furus to shame,-1,2022-10-13
0,1,0,0,Question: What if Jim Cramer says to inverse himself? Would the world implode?,0,2022-10-13
0.508,0.492,0,-0.7351,It just gets worse and worse each day,-1,2022-10-13
0.179,0.821,0,-0.1877,Never even had a chance. I will never recover from this.,0,2022-10-13
0.474,0.526,0,-0.6705,"Oh look, they added a suicide hotline",-1,2022-10-13
0.277,0.723,0,-0.3182,Lost it all (for the third time),-1,2022-10-13
0.412,0.588,0,-0.4215,Recession will be felt today,-1,2022-10-13
0,1,0,0,3500$ into $370 Oct 14th Calls. Let’s go!,0,2022-10-13
0,1,0,0,Can a guy make an onlyfans page??,0,2022-10-13
0,0.706,0.294,0.1695,Literally cant go tits up,0,2022-10-13
0,1,0,0,Consider buying stock or calls in Yellow Corporation (YELL) before the 3rd Quarter earnings release,0,2022-10-13
0.246,0.592,0.163,-0.3987,In Case You Didn't Think we are Fucked - The Fed PR Game is Strong!!,-1,2022-10-13
0,1,0,0,CPI 8.2 - Trading today,0,2022-10-13
0,0.282,0.718,0.6249,A good prospect of a ticker,1,2022-10-13
0,1,0,0,Twitter,0,2022-10-13
0,1,0,0,SEC: How do I report an entire country for insider trading?,0,2022-10-13
0,1,0,0,Someone take my trading apps away from me.,0,2022-10-13
0,1,0,0,Krogers and Albertsons merger,0,2022-10-13
0,1,0,0,I bought warrants in Biden.,0,2022-10-13
0,1,0,0,Ain't happening dude...,0,2022-10-13
0,1,0,0,-19k on Googl weeklies fug,0,2022-10-13
0,1,0,0,Stonks 🚀 🌚,0,2022-10-13
0,0.878,0.122,0.2023,How much money is recommended to start off with as an 18 year old,1,2022-10-13
0.315,0.685,0,-0.3182,Loss Porn for the Ape Squad,-1,2022-10-13
0.365,0.635,0,-0.3182,Updating on my loss porn..,-1,2022-10-13
0.224,0.776,0,-0.3818,Is the gold price being manipulated to obfuscate real inflation?,-1,2022-10-13
0.091,0.909,0,-0.2732,$2k —> $18k+ in 2 days. Sold my puts at CPI low then bought calls. Sold calls at open today and bought puts,-1,2022-10-13
0,0.541,0.459,0.5267,Quick Gain $7k in 2 minutes,1,2022-10-13
0,1,0,0,"Where can I find an algorithm that does this for me, or does it even exist. And thoughts on the idea?",0,2022-10-13
0,0.744,0.256,0.3412,"Don't worry boys, he's got it under control",1,2022-10-13
0,0.323,0.677,0.6369,"With Love, Jerome",1,2022-10-13
0,1,0,0,a lil intraday switcheroo,0,2022-10-13
0.302,0.698,0,-0.6523,BAN BET: INFLATION REPORT ON SEPTEMBER 13 WILL CAUSE MARKET SELLOFF,-1,2022-10-13
0,1,0,0,It’s Economics dude!,0,2022-10-13
0,1,0,0,MMsHedge end of week charts and triggers 14-Oct,0,2022-10-13
0,1,0,0,None taken.,0,2022-10-13
0.149,0.851,0,-0.2732,"Using Junk Bonds as Indicator of Overall Market Risk (to Equities, Cry-pto, etc.)",-1,2022-10-13
0.071,0.832,0.097,0.2168,3rd largest individual shareholder of $TSLA loses faith? He just suggested 15 billion buyback. Puts before earnings? He retweeted some very bearish tweet I sent him directly at 6:30AM 10/15,1,2022-10-13
0,0.476,0.524,0.6705,El Pollo Loco Special Dividend Arbitrage Opportunity,1,2022-10-13
0,1,0,0,$TBT 🚀🚀,0,2022-10-13
0.146,0.68,0.174,0.2187,"Game Over for me, I'm done with it all. Not going to pay loans off for the next 15 years, tried to save myself today but didn't work. Just so you know kind words when someone's on fire doesn't help, so don't bother. GL to you all! Logging out after this post.",1,2022-10-13
0,1,0,0,Does this mean the bottom is in?,0,2022-10-13
0.577,0.423,0,-0.6249,Words spoken before disaster:,-1,2022-10-13
0.473,0.527,0,-0.4003,Apes goin’ crazy now!,-1,2022-10-13
0,1,0,0,How not to invest. -$12k >> Includes Positions,0,2022-10-13
0,1,0,0,I'm a not-so-🌈🐻,0,2022-10-13
0.441,0.559,0,-0.743,You poor fools can't see the forest for the trees...,-1,2022-10-13
0.16,0.646,0.194,0.0772,"Taking advantage of head fake rally yesterday to open fresh puts and close them, made 1,200 with 6,000 key is safely, we are in a 🐻 market, every rally is a head fake",0,2022-10-13
0,1,0,0,So what the F happened today?,0,2022-10-13
0,1,0,0,ALL IN $27k FOR ELECTION RELIF RALLY!!!!!!,0,2022-10-13
0,1,0,0,Sold TSLA calls and bought puts today morning….,0,2022-10-13
0,1,0,0,TQQQ seeking bottom,0,2022-10-13
0,1,0,0,"Back to square one, I am highly regarded",0,2022-10-13
0,0.726,0.274,0.5267,🌈 🐻 200% gain on Spy Calls after selling puts at open.,1,2022-10-13
0,0.839,0.161,0.3612,"If your “financial advisor” dresses like this, you’re 100% getting robbed of your money.",1,2022-10-13
0,0.818,0.182,0.3489,"What a fun day! Couldn’t day trade, but still made money on weeklies 😬",1,2022-10-13
0,0.714,0.286,0.4939,"I think this is it, my life savings pretty much",1,2022-10-13
0,0.825,0.175,0.1779,"As a UK resident, someone hold me. Or adopt me.",0,2022-10-13
0,1,0,0,Bulls rn,0,2022-10-13
0,1,0,0,When both your calls and puts went from 100%+ to -100% -_-,0,2022-10-13
0.538,0.462,0,-0.5423,"Horrible week, til today.",-1,2022-10-13
0,1,0,0,We will need a bigger hammer 📉,0,2022-10-13
0,1,0,0,CPI TIME,0,2022-10-13
0,0.892,0.108,0.1779,"The Regulators of Facebook, Google and Amazon Also Invest in the Companies’ Stocks -- WSJ",0,2022-10-13
0,1,0,0,What a difference 18 hours makes:,0,2022-10-13
0,1,0,0,Facebook/MetaPlatform's Potential Revenue Guidance Today Afterhours,0,2022-10-13
0,0.707,0.293,0.4404,2022-10-13 Better Tasting Crayons (Mathematically derived options plays),1,2022-10-13
0,1,0,0,Who is that 10 year old girl making 15%,0,2022-10-13
0,1,0,0,I always decide to be extra regarded on historic days,0,2022-10-13
0,1,0,0,Einstein of Wall Street has been replaced,0,2022-10-13
0,0.333,0.667,0.4588,NYSE:PWR for solid gains?,1,2022-10-13
0,0.909,0.091,0.2023,"Why does a U.S long-term treasury bond ($TLT, $VUSTX) smoothly go up regardless of the market condition and Fed rate?",1,2022-10-13
0,0.84,0.16,0.2732,What do you think of the so-called 'Liquid Energy' by Nomi Prins?,1,2022-10-13
0,1,0,0,Any productive start-ups you expect will IPO?,0,2022-10-13
0,1,0,0,I discovered SPX options,0,2022-10-13
0,0.87,0.13,0.34,"Sleep Tight Bros: ""Since 1993, all of the S&P 500's gains have occurred outside regular trading hours""",1,2022-10-13
0,1,0,0,Who caught the bottom on SPY?,0,2022-10-13
0,0.545,0.455,0.3612,October Has Me Like,1,2022-10-13
0.067,0.729,0.204,0.8605,"So I uh..made a podcast ep. on Cathie Wood, investing savant and Bill Hwang's idol. I also spoke about Ark Invest, performing worse than the dot-com bubble decline and her plead to the Fed to stop raising interest rates. It's only 11 minutes long, but super interesting listen!",1,2022-10-13
0,1,0,0,My daily life as a Bear in a nutshell...,0,2022-10-13
0,1,0,0,"""Why does this keep happening"", says the world repeating history once again",0,2022-10-13
0.555,0.445,0,-0.3595,Ain’t no lie!,-1,2022-10-13
0.11,0.792,0.097,-0.0935,Threw 240 at these FDs then Started watching anime came back to this x16 bagger wish I put more in the recession is priced in,0,2022-10-13
0,1,0,0,This seems accurate right now,0,2022-10-13
0,0.684,0.316,0.5707,A little hopium goes a long way! $11k bullish gain porn,1,2022-10-13
0,0.855,0.145,0.2168,Bank earnings tomorrow how is everyone feeling about this ? Puts or calls ?,1,2022-10-13
0.173,0.779,0.048,-0.5994,"Which one of you silly whores paused the market all day, went out for drinks and forgot to unpause it?",-1,2022-10-13
0,1,0,0,Proof for guys calling bs on me switching to puts,0,2022-10-13
0,1,0,0,How to fix the economy: Nuke the site from orbit.,0,2022-10-13
0,1,0,0,"Babe it'll be different this time, I've changed",0,2022-10-13
0,1,0,0,So about that CPI report...,0,2022-10-13
0,1,0,0,Twtr Run?,0,2022-10-13
0,1,0,0,Thoughts on S&P 500 for Monday??,0,2022-10-13
0.439,0.561,0,-0.6908,My mommy is going to kill me…,-1,2022-10-13
0,1,0,0,CPI Printed me money,0,2022-10-13
0,1,0,0,"with this CPI, we can make more with the puts",0,2022-10-13
0,1,0,0,Why SPY reversed?,0,2022-10-13
0,1,0,0,Waiting the next fed printing cycle 💵💵💵,0,2022-10-13
0,1,0,0,ancient wallstreet,0,2022-10-13
0,1,0,0,not my wife's boyfriend,0,2022-10-13
0,1,0,0,Meme stocks,0,2022-10-13
0,0.615,0.385,0.3612,Reading the CPI headlines like:,1,2022-10-13
0,1,0,0,I used crayons/paste to show you we are flat until 2030.,0,2022-10-13
0,0.737,0.263,0.3612,"Y'all ready for the notion of ""el penetrationê""?",1,2022-10-13
0,1,0,0,IT'A A .... (fill in the blank),0,2022-10-13
0,1,0,0,Nikola Completes Acquisition of Romeo Power,0,2022-10-13
0.196,0.804,0,-0.296,"No, market did 180 today just to troll this clown 🤡",-1,2022-10-13
0,1,0,0,The main the myth the market crasher.,0,2022-10-13
0,0.659,0.341,0.4767,It’s not much but first 1000% play,1,2022-10-13
0,1,0,0,CPI Predictions?,0,2022-10-13
0,1,0,0,Flat Mars Society,0,2022-10-13
0,1,0,0,$SPY 2008 vs 2022 as of 10/15/2022,0,2022-10-13
0,1,0,0,Still in the descending channel imo,0,2022-10-13
0,1,0,0,Terrifier 2 Vomiting Trend - Lets Go!!!!!!!!!,0,2022-10-13
0,0.707,0.293,0.4404,2022-10-14 Better Tasting Crayons (Mathematically derived options plays),1,2022-10-13
0,0.664,0.336,0.368,Kanye West’s JP Morgan account closed,1,2022-10-13
0.318,0.682,0,-0.4215,What will happen to e-commerce during recession?,-1,2022-10-13
0,0.812,0.188,0.7964,"New Here. I’m loving the numbers I see constantly in this group. My question is, what is a good amount of money to start making investments with? I know it’s different levels to investing, I just want to know the bare minimum.",1,2022-10-13
0.219,0.781,0,-0.4215,JUST IN: ECB President Christine Lagarde says Europe isn’t in a recession.,-1,2022-10-13
0.203,0.797,0,-0.3167,Is anyone else very anxious about this upcoming CPI report?,-1,2022-10-13
0,1,0,0,Healthcare stocks,0,2022-10-13
0,1,0,0,Musk and Twitter,0,2022-10-13
0,1,0,0,Eterna Therapeutics Inc,0,2022-10-13
0.12,0.356,0.524,0.8427,"You win some and lose some.. Well, it’s not a loss until I sell lmao",1,2022-10-13
0.316,0.684,0,-0.7555,This is the reason why Central Banks need to keep raising rates : Need to DESTROY DEMAND,-1,2022-10-13
0,1,0,0,Can I pull out?,0,2022-10-13
0,1,0,0,8.2% Inflation Prediction - didn't have time to post it - actual 8.2%,0,2022-10-13
0.139,0.861,0,-0.4404,When does everyone think the U.S. stock market will actually bottom? It’s been a painful 10 months for equity investors.,-1,2022-10-13
0,1,0,0,"US sanctions on Chinese semiconductors ‘decapitate’ industry, experts say",0,2022-10-13
0.263,0.59,0.147,-0.3716,"$24,000 loss in mutual funds... international funds, china funds ...not much but still hurts like a muther",-1,2022-10-13
0,0.707,0.293,0.4404,When Options treats you good $Aal calls yesterday.,1,2022-10-13
0,1,0,0,Welp… will update later on….,0,2022-10-13
0,0.807,0.193,0.8442,"Friendly reminder to all you bulls out there. On an inflation-adjusted basis, it took the S&P500 almost 30 years to match its 1929 peak, 25 years to match its 1968 peak, and 15 years to match its 2000 peak. Good luck.",1,2022-10-13
0.167,0.833,0,-0.5267,"To the guy who called me stupid yesterday for placing a Put Call at market close yesterday, what now",-1,2022-10-13
0,1,0,0,Progressive puts & some baby spy calls,0,2022-10-13
0,1,0,0,"Daily Discussion Thread for October 13, 2022",0,2022-10-13
0,1,0,0,Elon Musk launches new perfume named 'Burnt Hair',0,2022-10-13
0,0.927,0.073,0.2023,$400 to $13800 just under two hours this morning playing SPX reversal. Sold all five contracts one at a time as SPX going back up.,1,2022-10-13
0,1,0,0,nflx sub 200 after er on 10/18 and here's why,0,2022-10-13
0,1,0,0,Which one of you this be?,0,2022-10-13
0,1,0,0,ITM Power Short Sell,0,2022-10-13
0.737,0.263,0,-0.4215,Recession indicator,-1,2022-10-13
0.125,0.714,0.161,0,SPY repeating 2008 again ? What I what to point out is how well the 0.168 Fib rejection has played out. 13% down so far.,0,2022-10-13
0,1,0,0,"With Kwarteng gone, what needs to happen for Liz Truss to go?",0,2022-10-13
0.486,0.514,0,-0.4291,Is this also a trap???,-1,2022-10-13
0,0.628,0.372,0.7964,"ordered spy put at 535 noontime Thursday with a 100% gain automatic close, I'm happy",1,2022-10-13
0,0.847,0.153,0.4404,I have asked my interns to just make up 1 reason of why CPI was good news for investors,1,2022-10-13
0,1,0,0,Just your regular WSBer. Up 60k from august 26th and withdrew a bunch. Bought these today and I’m thinking of swinging till next week. Thoughts ?,0,2022-10-13
0,1,0,0,Not much but it’s mine (down 50k so far),0,2022-10-13
0,0.775,0.225,0.5386,349.00 and 364.80 in less than a day 😂😂😂 What a time to be alive!!!,1,2022-10-13
0,0,0,0,🤔,0,2022-10-13
0.259,0.741,0,-0.1027,Time to Pay the Piper,0,2022-10-13
0,0.674,0.326,0.4404,S&P 500 vs. Real Profits (cumulative change),1,2022-10-13
0,1,0,0,waiting on 830am like...,0,2022-10-13
0.228,0.569,0.203,-0.0772,"I bought the rip, now I feel like Elon - Buyers regret",0,2022-10-13
0,1,0,0,All in on SPY puts in my Roth,0,2022-10-13
0,1,0,0,The 45 Year Old Pivooter,0,2022-10-13
0.688,0.312,0,-0.765,Don’t panic sell: panic buy,-1,2022-10-13
0,0.417,0.583,0.4215,Bulls stay gaining,1,2022-10-13
0,0.725,0.275,0.2263,Retail traders when Cramer recommends a stock,1,2022-10-13
0.365,0.635,0,-0.3182,3x PayPal loss porn (£),-1,2022-10-13
0.109,0.755,0.137,0.1697,Why Did Corporations All The Sudden Become So Greedy? And Why Is Stock Market Down 20% If There's Record Profits?,0,2022-10-13
0,1,0,0,"Quick, someone get a GoFundMe started!",0,2022-10-13
0,1,0,0,Pound rallies on UK budget U-turn speculation,0,2022-10-13
0.474,0.526,0,-0.4019,Dealing with a 250k lose,-1,2022-10-13
0,1,0,0,The Fed has raised rates 3% in a row. Yet the CPI was just released at 8.2% and instantly NDX futures fell 2%. How much do you guys think the Fed will raise rates in the next one?,0,2022-10-13
0,1,0,0,started with $500 yesterday... WMT puts and now swinging WMT calls,0,2022-10-13
0,1,0,0,New Cramer hit list just dropped,0,2022-10-13
0.246,0.754,0,-0.4466,The market bottoms when NO ONE wants to own stocks.,-1,2022-10-13
0,1,0,0,ONE OF US! Sold for less than 1 Dollar!,0,2022-10-13
0,1,0,0,Apes after yolo’ing lifesavings,0,2022-10-13
0,0.598,0.402,0.5719,"Fed watch • Credit creation, cause & effect • October 12th 2022",1,2022-10-13
0.383,0.617,0,-0.4767,Bought the open cpi fake news,-1,2022-10-13
0,0.845,0.155,0.0258,Day 1 of posting memes till I reach PDT,0,2022-10-13
0,1,0,0,Dad is back,0,2022-10-13
0,1,0,0,Which one of y'all did this?,0,2022-10-13
0,1,0,0,BUY HARDER,0,2022-10-13
0,1,0,0,The Next Big Short (TSLA) -- Price target $40,0,2022-10-13
0,1,0,0,US CPI,0,2022-10-13
0,1,0,0,title,0,2022-10-13
0,0.828,0.172,0.4404,Sold at .63 a contract for 3.5k profit. Was down 1.8 this morning. Check previous post 🫡,1,2022-10-13
0,1,0,0,CRAMER favourite 14 stocks list below,0,2022-10-13
0,1,0,0,Robinhood allows cats to trade according to their rules,0,2022-10-13
0,1,0,0,When those miscellaneous alerts from May 2020 go off start going off when you haven’t used the platform in 2 years.,0,2022-10-13
0,1,0,0,Media and Influencer’s?,0,2022-10-13
0,1,0,0,Why would the FED do this us?,0,2022-10-13
0,1,0,0,who's your choice?,0,2022-10-13
0,1,0,0,finally the market makes sense again...,0,2022-10-13
0,1,0,0,"8.5k Index Puts Update. $9,200–>$18,500 single day 🔥",0,2022-10-13
0.324,0.676,0,-0.34,Been A Crazy Ride Since Jackson Hole,-1,2022-10-13
0,0.89,0.11,0.327,"Bulls, wheres your fancy graphs from yesterday at??? Doubled down at open, nearly caught the spy top. SPY 0DTE PUTS.",1,2022-10-13
0,1,0,0,Highly shorted Charlotte’s Web CEO: MLB Deal a 'Historical Moment' for CBD; coming FDA regulation unlocks big box store sales.,0,2022-10-13
0,1,0,0,Thoughts ?,0,2022-10-13
0,1,0,0,Which 3Q earnings will shift the markets the most?,0,2022-10-13
0.659,0.341,0,-0.7003,JACKED TO THE TITS BITCHES,-1,2022-10-13
0,1,0,0,Bullish on MCD,0,2022-10-13
0,1,0,0,Tesla gains.. shall I hold until tomorrow close?,0,2022-10-13
0.085,0.691,0.223,0.5255,Picture of a Man on the Verge of a Nervous Breakdown..If you see a Man Looking Like this Call 911 for some Help!,1,2022-10-13
